epoch,model,dataset,seed,split_seed,layer,activation_entropy,train_loss,val_loss,train_accuracy,val_accuracy,val_generalization_gap,source_file
30,cnn,FashionMNIST,1,42,relu2,2.7046128806546417,0.0220054011476039,0.4099649992465973,0.99276,0.9156,0.07716,cnn_FashionMNIST_seed1_entropy_history.csv
30,cnn,FashionMNIST,1,42,relu3,3.6066007828153466,0.0220054011476039,0.4099649992465973,0.99276,0.9156,0.07716,cnn_FashionMNIST_seed1_entropy_history.csv
1,cnn,FashionMNIST,2,42,relu1,5.5184823064183455,0.5625564045143128,0.3771555331707,0.80076,0.8642,-0.0634399999999999,cnn_FashionMNIST_seed2_entropy_history.csv
1,cnn,FashionMNIST,2,42,relu2,5.730333016423845,0.5625564045143128,0.3771555331707,0.80076,0.8642,-0.0634399999999999,cnn_FashionMNIST_seed2_entropy_history.csv
1,cnn,FashionMNIST,2,42,relu3,4.606756296304445,0.5625564045143128,0.3771555331707,0.80076,0.8642,-0.0634399999999999,cnn_FashionMNIST_seed2_entropy_history.csv
2,cnn,FashionMNIST,2,42,relu1,5.600030396007987,0.3534789606285095,0.324989350605011,0.87398,0.8798,-0.00582,cnn_FashionMNIST_seed2_entropy_history.csv
2,cnn,FashionMNIST,2,42,relu2,5.428896746482573,0.3534789606285095,0.324989350605011,0.87398,0.8798,-0.00582,cnn_FashionMNIST_seed2_entropy_history.csv
2,cnn,FashionMNIST,2,42,relu3,4.329455394911896,0.3534789606285095,0.324989350605011,0.87398,0.8798,-0.00582,cnn_FashionMNIST_seed2_entropy_history.csv
3,cnn,FashionMNIST,2,42,relu1,5.416611820141741,0.3025768769073486,0.2852331652879715,0.89244,0.8948,-0.00236,cnn_FashionMNIST_seed2_entropy_history.csv
3,cnn,FashionMNIST,2,42,relu2,4.79182189440828,0.3025768769073486,0.2852331652879715,0.89244,0.8948,-0.00236,cnn_FashionMNIST_seed2_entropy_history.csv
3,cnn,FashionMNIST,2,42,relu3,4.164836975961086,0.3025768769073486,0.2852331652879715,0.89244,0.8948,-0.00236,cnn_FashionMNIST_seed2_entropy_history.csv
4,cnn,FashionMNIST,2,42,relu1,5.514701001749523,0.2705348692512512,0.2740797351360321,0.90266,0.9001,0.00256,cnn_FashionMNIST_seed2_entropy_history.csv
4,cnn,FashionMNIST,2,42,relu2,4.7198051948901325,0.2705348692512512,0.2740797351360321,0.90266,0.9001,0.00256,cnn_FashionMNIST_seed2_entropy_history.csv
4,cnn,FashionMNIST,2,42,relu3,4.055802823512935,0.2705348692512512,0.2740797351360321,0.90266,0.9001,0.00256,cnn_FashionMNIST_seed2_entropy_history.csv
5,cnn,FashionMNIST,2,42,relu1,5.495587341116647,0.2475232491970062,0.2496632910370826,0.91,0.9104,-0.0003999999999999,cnn_FashionMNIST_seed2_entropy_history.csv
5,cnn,FashionMNIST,2,42,relu2,4.100660428236602,0.2475232491970062,0.2496632910370826,0.91,0.9104,-0.0003999999999999,cnn_FashionMNIST_seed2_entropy_history.csv
5,cnn,FashionMNIST,2,42,relu3,3.877500100170144,0.2475232491970062,0.2496632910370826,0.91,0.9104,-0.0003999999999999,cnn_FashionMNIST_seed2_entropy_history.csv
6,cnn,FashionMNIST,2,42,relu1,5.242378700422606,0.2284136971759796,0.2544323746442795,0.91696,0.9071,0.0098599999999999,cnn_FashionMNIST_seed2_entropy_history.csv
6,cnn,FashionMNIST,2,42,relu2,3.872394156373334,0.2284136971759796,0.2544323746442795,0.91696,0.9071,0.0098599999999999,cnn_FashionMNIST_seed2_entropy_history.csv
6,cnn,FashionMNIST,2,42,relu3,3.7536226008659113,0.2284136971759796,0.2544323746442795,0.91696,0.9071,0.0098599999999999,cnn_FashionMNIST_seed2_entropy_history.csv
7,cnn,FashionMNIST,2,42,relu1,5.235468566361273,0.2114289506673813,0.2434714802861213,0.92304,0.9104,0.0126399999999999,cnn_FashionMNIST_seed2_entropy_history.csv
7,cnn,FashionMNIST,2,42,relu2,4.062497350468084,0.2114289506673813,0.2434714802861213,0.92304,0.9104,0.0126399999999999,cnn_FashionMNIST_seed2_entropy_history.csv
7,cnn,FashionMNIST,2,42,relu3,3.801883469890566,0.2114289506673813,0.2434714802861213,0.92304,0.9104,0.0126399999999999,cnn_FashionMNIST_seed2_entropy_history.csv
8,cnn,FashionMNIST,2,42,relu1,5.217516418659345,0.1979122778081894,0.2395308341026306,0.9277,0.9113,0.0163999999999999,cnn_FashionMNIST_seed2_entropy_history.csv
8,cnn,FashionMNIST,2,42,relu2,3.7369755904388895,0.1979122778081894,0.2395308341026306,0.9277,0.9113,0.0163999999999999,cnn_FashionMNIST_seed2_entropy_history.csv
8,cnn,FashionMNIST,2,42,relu3,3.6512684020912456,0.1979122778081894,0.2395308341026306,0.9277,0.9113,0.0163999999999999,cnn_FashionMNIST_seed2_entropy_history.csv
9,cnn,FashionMNIST,2,42,relu1,5.325531160789732,0.1834760186815262,0.2349993736863136,0.9326,0.9162,0.0163999999999999,cnn_FashionMNIST_seed2_entropy_history.csv
9,cnn,FashionMNIST,2,42,relu2,3.8658181837783983,0.1834760186815262,0.2349993736863136,0.9326,0.9162,0.0163999999999999,cnn_FashionMNIST_seed2_entropy_history.csv
9,cnn,FashionMNIST,2,42,relu3,3.72583026036146,0.1834760186815262,0.2349993736863136,0.9326,0.9162,0.0163999999999999,cnn_FashionMNIST_seed2_entropy_history.csv
10,cnn,FashionMNIST,2,42,relu1,5.14775532654462,0.1723832414197921,0.2416680229902267,0.93642,0.912,0.0244199999999999,cnn_FashionMNIST_seed2_entropy_history.csv
10,cnn,FashionMNIST,2,42,relu2,3.522671814792988,0.1723832414197921,0.2416680229902267,0.93642,0.912,0.0244199999999999,cnn_FashionMNIST_seed2_entropy_history.csv
10,cnn,FashionMNIST,2,42,relu3,3.7396258206149056,0.1723832414197921,0.2416680229902267,0.93642,0.912,0.0244199999999999,cnn_FashionMNIST_seed2_entropy_history.csv
