model,dataset,epoch,layer,activation_entropy_mean,activation_entropy_std,train_loss_mean,train_loss_std,val_loss_mean,val_loss_std,train_accuracy_mean,train_accuracy_std,val_accuracy_mean,val_accuracy_std,val_generalization_gap_mean,val_generalization_gap_std,n_seeds
mlp,FashionMNIST,11,relu1,3.321776774705955,0.06354371967388846,0.21895757112693787,0.0020217339535925907,0.3163365261983871,0.009144214070343932,0.9183,0.0015907231060118784,0.88648,0.003204215972745884,0.03181999999999992,0.0019847921805569197,5
mlp,FashionMNIST,11,relu2,4.243188483938364,0.06229940480673621,0.21895757112693787,0.0020217339535925907,0.3163365261983871,0.009144214070343932,0.9183,0.0015907231060118784,0.88648,0.003204215972745884,0.03181999999999992,0.0019847921805569197,5
mlp,FashionMNIST,12,relu1,3.2894496178392196,0.16351965302809446,0.20947663296747204,0.0019259090571364164,0.30653639196872706,0.007312556940094359,0.9211280000000001,0.001517669265683417,0.8899800000000001,0.0029089517012146956,0.031147999999999943,0.0033191745961910477,5
mlp,FashionMNIST,12,relu2,4.1942117759431685,0.11841902919582616,0.20947663296747204,0.0019259090571364164,0.30653639196872706,0.007312556940094359,0.9211280000000001,0.001517669265683417,0.8899800000000001,0.0029089517012146956,0.031147999999999943,0.0033191745961910477,5
mlp,FashionMNIST,13,relu1,3.165268743983975,0.09316754824448736,0.19948366754674907,0.00239476560448104,0.3174464219379425,0.015050747147462363,0.9249320000000001,0.0010931239636930497,0.88942,0.005394626956518862,0.03551199999999994,0.005529242262733639,5
mlp,FashionMNIST,13,relu2,4.12530549509737,0.06830836434759177,0.19948366754674907,0.00239476560448104,0.3174464219379425,0.015050747147462363,0.9249320000000001,0.0010931239636930497,0.88942,0.005394626956518862,0.03551199999999994,0.005529242262733639,5
mlp,FashionMNIST,14,relu1,3.1660650495674196,0.04768627879735875,0.1902842413666248,0.0027295341612548225,0.3210318479967117,0.019949124007810213,0.928708,0.0014561318621608345,0.88948,0.003300303016391069,0.039227999999999943,0.004361985786313406,5
mlp,FashionMNIST,14,relu2,4.191351838725145,0.13483500024564044,0.1902842413666248,0.0027295341612548225,0.3210318479967117,0.019949124007810213,0.928708,0.0014561318621608345,0.88948,0.003300303016391069,0.039227999999999943,0.004361985786313406,5
mlp,FashionMNIST,15,relu1,3.128496148708186,0.10003927827196236,0.18282413238477704,0.0024502570207937764,0.3131097160243988,0.01326725482647168,0.931048,0.001179457502413677,0.89244,0.004655426940679055,0.03860799999999994,0.0037090322187870507,5
mlp,FashionMNIST,15,relu2,4.11307417910365,0.14914179034036734,0.18282413238477704,0.0024502570207937764,0.3131097160243988,0.01326725482647168,0.931048,0.001179457502413677,0.89244,0.004655426940679055,0.03860799999999994,0.0037090322187870507,5
mlp,FashionMNIST,16,relu1,3.0606316844201116,0.1437111429810371,0.17536989732265468,0.002992575664570464,0.3222755869078636,0.009171362624863367,0.934132,0.0010354322768775957,0.8918800000000001,0.0029132456127144305,0.04225199999999996,0.0025642776760717648,5
mlp,FashionMNIST,16,relu2,4.104078045065895,0.06453087749457502,0.17536989732265468,0.002992575664570464,0.3222755869078636,0.009171362624863367,0.934132,0.0010354322768775957,0.8918800000000001,0.0029132456127144305,0.04225199999999996,0.0025642776760717648,5
mlp,FashionMNIST,17,relu1,3.016656007340493,0.08591278793416231,0.1660299497995376,0.002140690673881069,0.32741954864501954,0.013368227555351787,0.9379519999999999,0.001115939066436786,0.89192,0.0036724651121555637,0.04603199999999994,0.0035317021391957464,5
mlp,FashionMNIST,17,relu2,4.028468083292793,0.04273473821415539,0.1660299497995376,0.002140690673881069,0.32741954864501954,0.013368227555351787,0.9379519999999999,0.001115939066436786,0.89192,0.0036724651121555637,0.04603199999999994,0.0035317021391957464,5
mlp,FashionMNIST,18,relu1,2.984074976549293,0.07177233422333147,0.15890144936227793,0.002652892190107784,0.3380515550112724,0.018344693988554796,0.940504,0.001216092101775203,0.8927400000000001,0.0044769409198692645,0.04776399999999992,0.0041509372435631926,5
mlp,FashionMNIST,18,relu2,4.052398470113698,0.09252695041347099,0.15890144936227793,0.002652892190107784,0.3380515550112724,0.018344693988554796,0.940504,0.001216092101775203,0.8927400000000001,0.0044769409198692645,0.04776399999999992,0.0041509372435631926,5
mlp,FashionMNIST,19,relu1,2.9448301495852616,0.06816103013656985,0.1537833443279266,0.0018248069327665088,0.3397112016165256,0.006397486236143714,0.941872,0.000775963916686833,0.8901600000000001,0.004208681503749124,0.05171199999999994,0.004271290203205616,5
mlp,FashionMNIST,19,relu2,3.974875860588863,0.10794086929181762,0.1537833443279266,0.0018248069327665088,0.3397112016165256,0.006397486236143714,0.941872,0.000775963916686833,0.8901600000000001,0.004208681503749124,0.05171199999999994,0.004271290203205616,5
mlp,FashionMNIST,20,relu1,2.932924745856245,0.0919636175369399,0.14645546061038967,0.002192705593475172,0.3546430818891525,0.008609549675037057,0.9445399999999999,0.0010763828315241573,0.88704,0.002320129306741326,0.05749999999999996,0.0029066475534539568,5
mlp,FashionMNIST,20,relu2,3.961684286689388,0.059992386260825224,0.14645546061038967,0.002192705593475172,0.3546430818891525,0.008609549675037057,0.9445399999999999,0.0010763828315241573,0.88704,0.002320129306741326,0.05749999999999996,0.0029066475534539568,5
mlp,FashionMNIST,21,relu1,2.928887556428184,0.09766107166674355,0.13838905787658687,0.0024376599000140034,0.35366357792377473,0.006069186739051742,0.9477360000000001,0.0010641804358284357,0.8927799999999999,0.0027096125184240018,0.05495599999999996,0.002048091794817804,5
mlp,FashionMNIST,21,relu2,3.983997677285161,0.1103661588020386,0.13838905787658687,0.0024376599000140034,0.35366357792377473,0.006069186739051742,0.9477360000000001,0.0010641804358284357,0.8927799999999999,0.0027096125184240018,0.05495599999999996,0.002048091794817804,5
mlp,FashionMNIST,22,relu1,2.9048601697570655,0.0945991891440648,0.13307973407173151,0.0027673991523705795,0.36613625670313826,0.010729180963051756,0.9499040000000001,0.0011919228162930904,0.89158,0.0022487774456357535,0.05832399999999995,0.0021719760587999132,5
mlp,FashionMNIST,22,relu2,3.980671530538541,0.09329152859893504,0.13307973407173151,0.0027673991523705795,0.36613625670313826,0.010729180963051756,0.9499040000000001,0.0011919228162930904,0.89158,0.0022487774456357535,0.05832399999999995,0.0021719760587999132,5
mlp,FashionMNIST,23,relu1,2.8948637084325726,0.09938826921721569,0.12503428874874112,0.0020828087014864876,0.37685027436017987,0.031955062107382456,0.9524279999999999,0.0011268185301990604,0.8889799999999999,0.004389988610463591,0.06344799999999996,0.004687570799465343,5
mlp,FashionMNIST,23,relu2,3.9500098518442983,0.1416180328275961,0.12503428874874112,0.0020828087014864876,0.37685027436017987,0.031955062107382456,0.9524279999999999,0.0011268185301990604,0.8889799999999999,0.004389988610463591,0.06344799999999996,0.004687570799465343,5
mlp,FashionMNIST,24,relu1,2.8457446033570784,0.08118206316557154,0.12058110408258434,0.003130833331973141,0.37081684753179545,0.018774747575672966,0.95462,0.001237578280352391,0.89394,0.005332729132442424,0.06067999999999998,0.004442589335061281,5
mlp,FashionMNIST,24,relu2,3.9430553146497487,0.12854994004865417,0.12058110408258434,0.003130833331973141,0.37081684753179545,0.018774747575672966,0.95462,0.001237578280352391,0.89394,0.005332729132442424,0.06067999999999998,0.004442589335061281,5
mlp,FashionMNIST,25,relu1,2.862119081663067,0.04957149264204734,0.11651075694465632,0.003003623494860299,0.37866932656288144,0.01414484331377185,0.9560000000000001,0.0011235657524150385,0.89502,0.0027197426348829503,0.060979999999999944,0.0023877604569973155,5
mlp,FashionMNIST,25,relu2,3.8931229561702083,0.16167860035424012,0.11651075694465632,0.003003623494860299,0.37866932656288144,0.01414484331377185,0.9560000000000001,0.0011235657524150385,0.89502,0.0027197426348829503,0.060979999999999944,0.0023877604569973155,5
mlp,FashionMNIST,26,relu1,2.8102792221710358,0.08025670837562758,0.1128659665956497,0.0028658759948116987,0.3790732755875587,0.01578277264467904,0.9575720000000001,0.0009818961248522886,0.8934599999999999,0.0024110163831877977,0.064112,0.0022849332594191887,5
mlp,FashionMNIST,26,relu2,3.873779588294339,0.10024119754910665,0.1128659665956497,0.0028658759948116987,0.3790732755875587,0.01578277264467904,0.9575720000000001,0.0009818961248522886,0.8934599999999999,0.0024110163831877977,0.064112,0.0022849332594191887,5
mlp,FashionMNIST,27,relu1,2.812143999440687,0.0913381239965403,0.10467462684679027,0.00289853654930435,0.39689106911897654,0.015176935390522284,0.9604480000000001,0.0013247339355508252,0.89344,0.0028892905703649606,0.06700799999999996,0.00179073169402898,5
mlp,FashionMNIST,27,relu2,3.8964629280554,0.05661864806929082,0.10467462684679027,0.00289853654930435,0.39689106911897654,0.015176935390522284,0.9604480000000001,0.0013247339355508252,0.89344,0.0028892905703649606,0.06700799999999996,0.00179073169402898,5
mlp,FashionMNIST,28,relu1,2.809554087272962,0.1212185314585121,0.1016970427346229,0.0033430472473795244,0.39615007692098614,0.015195359549429091,0.961756,0.0011821505826247341,0.89438,0.0019677398201998035,0.06737599999999996,0.002566063132504696,5
mlp,FashionMNIST,28,relu2,3.8438042778536214,0.08468550307649503,0.1016970427346229,0.0033430472473795244,0.39615007692098614,0.015195359549429091,0.961756,0.0011821505826247341,0.89438,0.0019677398201998035,0.06737599999999996,0.002566063132504696,5
mlp,FashionMNIST,29,relu1,2.817172028589404,0.1177454763625489,0.0975100158653259,0.004107467711728071,0.4243274086308479,0.017418163620756832,0.9631679999999999,0.0018055802391475147,0.8916599999999999,0.002298477757125341,0.07150799999999996,0.0010350458927023836,5
mlp,FashionMNIST,29,relu2,3.8707436677487195,0.08384257276017103,0.0975100158653259,0.004107467711728071,0.4243274086308479,0.017418163620756832,0.9631679999999999,0.0018055802391475147,0.8916599999999999,0.002298477757125341,0.07150799999999996,0.0010350458927023836,5
mlp,FashionMNIST,30,relu1,2.794096672329049,0.095397828383317,0.0923869908406734,0.0014642231940940427,0.4360107666182517,0.012343974848015396,0.965312,0.0003935987804859135,0.88918,0.0022753021777337772,0.07613199999999998,0.0021543722983737483,5
mlp,FashionMNIST,30,relu2,3.816848805728796,0.1182861264413946,0.0923869908406734,0.0014642231940940427,0.4360107666182517,0.012343974848015396,0.965312,0.0003935987804859135,0.88918,0.0022753021777337772,0.07613199999999998,0.0021543722983737483,5
